type,club,direction,player,player_href,age,nationality,position,market_value,origin_club,fee,source,source_league,fee_type,fee_raw,position_group,buyer,seller,premium_ratio,season_id,competition_code,net_transfer_record,squad_size,average_age,national_team_players,competition_name,country_name,league_total_market_value
transfer,FC Barcelona,Out,Denis Suárez,/denis-suarez/profil/spieler/165007,25.0,Spain,Attacking Midfield,12000000.0,Celta de Vigo,12900000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€12.90m,Midfielder,Celta de Vigo,FC Barcelona,0.07499999999999996,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Philippe Coutinho,/philippe-coutinho/profil/spieler/80444,27.0,Brazil,Attacking Midfield,90000000.0,Bayern Munich,8500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €8.50m,Midfielder,Bayern Munich,FC Barcelona,-0.9055555555555556,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Marc Cardona,/marc-cardona/profil/spieler/443222,23.0,Spain,Centre-Forward,1500000.0,CA Osasuna,2500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€2.50m,Attacker,CA Osasuna,FC Barcelona,0.6666666666666667,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Marc Cucurella,/marc-cucurella/profil/spieler/284857,20.0,Spain,Left-Back,10000000.0,SD Eibar,2000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€2.00m,Defender,SD Eibar,FC Barcelona,-0.8,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Sergi Palencia,/sergi-palencia/profil/spieler/268176,23.0,Spain,Right-Back,6000000.0,Saint-Étienne,2000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€2.00m,Defender,Saint-Étienne,FC Barcelona,-0.6666666666666667,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Jean-Clair Todibo,/jean-clair-todibo/profil/spieler/605184,20.0,France,Centre-Back,10000000.0,FC Schalke 04,1500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €1.50m,Defender,FC Schalke 04,FC Barcelona,-0.85,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Rafinha,/rafinha/profil/spieler/129473,26.0,Brazil,Attacking Midfield,15000000.0,Celta de Vigo,1500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €1.50m,Midfielder,Celta de Vigo,FC Barcelona,-0.9,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Carles Pérez,/carles-perez/profil/spieler/282810,21.0,Spain,Right Winger,10000000.0,Roma,1000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €1.00m,Attacker,Roma,FC Barcelona,-0.9,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Adrián Ortolá,/adrian-ortola/profil/spieler/142033,25.0,Spain,Goalkeeper,1000000.0,CD Tenerife,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Goalkeeper,CD Tenerife,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Thomas Vermaelen,/thomas-vermaelen/profil/spieler/15904,33.0,Belgium,Centre-Back,2500000.0,Vissel Kobe,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Defender,Vissel Kobe,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Douglas,/douglas/profil/spieler/58426,28.0,Brazil,Right-Back,2000000.0,Besiktas,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Defender,Besiktas,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Moussa Wagué,/moussa-wague/profil/spieler/364240,21.0,Senegal,Right-Back,7500000.0,Nice,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Defender,Nice,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Carles Aleñá,/carles-alena/profil/spieler/284854,21.0,Spain,Central Midfield,20000000.0,Real Betis,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Midfielder,Real Betis,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Marc Cucurella,/marc-cucurella/profil/spieler/284857,20.0,Spain,Left-Back,10000000.0,Getafe,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Defender,Getafe,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Juan Miranda,/juan-miranda/profil/spieler/341227,19.0,Spain,Left-Back,5000000.0,FC Schalke 04,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Defender,FC Schalke 04,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Pedri,/pedri/profil/spieler/683840,16.0,Spain,Central Midfield,,UD Las Palmas,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Midfielder,UD Las Palmas,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Kevin-Prince Boateng,/kevin-prince-boateng/profil/spieler/16922,32.0,Ghana,Attacking Midfield,7000000.0,Sassuolo,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Midfielder,Sassuolo,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Jeison Murillo,/jeison-murillo/profil/spieler/131102,27.0,Colombia,Centre-Back,10000000.0,Valencia,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Defender,Valencia,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,FC Barcelona,Out,Matheus Fernandes,/matheus-fernandes/profil/spieler/351892,21.0,Brazil,Defensive Midfield,3500000.0,Real Valladolid,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Midfielder,Real Valladolid,FC Barcelona,,2019,laliga,3700000.0,25,25.6,19,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,João Félix,/joao-felix/profil/spieler/462250,19.0,Portugal,Second Striker,70000000.0,Benfica,127200000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€127.20m,Attacker,Atlético de Madrid,Benfica,0.8171428571428572,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Marcos Llorente,/marcos-llorente/profil/spieler/282411,24.0,Spain,Right-Back,20000000.0,Real Madrid,30000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€30.00m,Defender,Atlético de Madrid,Real Madrid,0.5,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Mario Hermoso,/mario-hermoso/profil/spieler/281769,24.0,Spain,Centre-Back,25000000.0,Espanyol,25000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€25.00m,Defender,Atlético de Madrid,Espanyol,0.0,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Kieran Trippier,/kieran-trippier/profil/spieler/95810,28.0,England,Right-Back,35000000.0,Tottenham,22000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€22.00m,Defender,Atlético de Madrid,Tottenham,-0.37142857142857144,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Renan Lodi,/renan-lodi/profil/spieler/476352,21.0,Brazil,Left-Back,4000000.0,Athletico-PR,21750000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€21.75m,Defender,Atlético de Madrid,Athletico-PR,4.4375,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Felipe,/felipe/profil/spieler/156501,30.0,Brazil,Centre-Back,20000000.0,Porto,20000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€20.00m,Defender,Atlético de Madrid,Porto,0.0,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Nicolás Ibáñez,/nicolas-ibanez/profil/spieler/267753,24.0,Argentina,Centre-Forward,1000000.0,San Luis,900000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€900k,Attacker,Atlético de Madrid,San Luis,-0.09999999999999998,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Ivan Saponjic,/ivan-saponjic/profil/spieler/274347,21.0,Serbia,Centre-Forward,900000.0,Benfica B,500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€500k,Attacker,Atlético de Madrid,Benfica B,-0.4444444444444444,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Héctor Herrera,/hector-herrera/profil/spieler/122043,29.0,Mexico,Central Midfield,22000000.0,Porto,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Midfielder,Atlético de Madrid,Porto,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Yannick Carrasco,/yannick-carrasco/profil/spieler/140776,26.0,Belgium,Left Winger,28000000.0,DL Pro,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Attacker,Atlético de Madrid,DL Pro,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Caio Henrique,/caio-henrique/profil/spieler/420064,22.0,Brazil,Left-Back,1500000.0,Fluminense,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 31/12/2019,Defender,Atlético de Madrid,Fluminense,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Javi Montero,/javi-montero/profil/spieler/396333,20.0,Spain,Centre-Back,10000000.0,Atl. Madrileño,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,unknown,-,Defender,Atlético de Madrid,Atl. Madrileño,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Caio Henrique,/caio-henrique/profil/spieler/420064,22.0,Brazil,Left-Back,1200000.0,Grêmio,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 29/05/2020,Defender,Atlético de Madrid,Grêmio,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Bernard Mensah,/bernard-mensah/profil/spieler/324321,24.0,Ghana,Attacking Midfield,2300000.0,Kayserispor,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Midfielder,Atlético de Madrid,Kayserispor,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Axel Werner,/axel-werner/profil/spieler/236734,23.0,Argentina,Goalkeeper,600000.0,Málaga CF,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Goalkeeper,Atlético de Madrid,Málaga CF,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Héctor Hernández,/hector-hernandez/profil/spieler/273738,23.0,Spain,Centre-Forward,700000.0,R. Majadahonda,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Attacker,Atlético de Madrid,R. Majadahonda,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Gelson Martins,/gelson-martins/profil/spieler/257448,24.0,Portugal,Right Winger,28000000.0,Monaco,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Attacker,Atlético de Madrid,Monaco,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,André Moreira,/andre-moreira/profil/spieler/326363,23.0,Portugal,Goalkeeper,800000.0,Feirense,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Goalkeeper,Atlético de Madrid,Feirense,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Luciano Vietto,/luciano-vietto/profil/spieler/214316,25.0,Argentina,Centre-Forward,7000000.0,Fulham,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Attacker,Atlético de Madrid,Fulham,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,In,Sime Vrsaljko,/sime-vrsaljko/profil/spieler/76061,27.0,Croatia,Right-Back,20000000.0,Inter,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,end_of_loan,End of loan 30/06/2019,Defender,Atlético de Madrid,Inter,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Antoine Griezmann,/antoine-griezmann/profil/spieler/125781,28.0,France,Second Striker,130000000.0,Barcelona,120000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€120.00m,Attacker,Barcelona,Atlético de Madrid,-0.07692307692307687,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Lucas Hernández,/lucas-hernandez/profil/spieler/281963,23.0,France,Left-Back,70000000.0,Bayern Munich,80000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€80.00m,Defender,Bayern Munich,Atlético de Madrid,0.1428571428571428,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Rodri,/rodri/profil/spieler/357565,23.0,Spain,Defensive Midfield,80000000.0,Man City,70000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€70.00m,Midfielder,Man City,Atlético de Madrid,-0.125,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Gelson Martins,/gelson-martins/profil/spieler/257448,24.0,Portugal,Right Winger,28000000.0,Monaco,30000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€30.00m,Attacker,Monaco,Atlético de Madrid,0.0714285714285714,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Luciano Vietto,/luciano-vietto/profil/spieler/214316,25.0,Argentina,Centre-Forward,7000000.0,Sporting,11000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€11.00m,Attacker,Sporting,Atlético de Madrid,0.5714285714285714,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Bernard Mensah,/bernard-mensah/profil/spieler/324321,24.0,Ghana,Attacking Midfield,2300000.0,Kayserispor,2800000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,paid,€2.80m,Midfielder,Kayserispor,Atlético de Madrid,0.21739130434782616,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Nikola Kalinić,/nikola-kalinic/profil/spieler/36371,31.0,Croatia,Centre-Forward,10000000.0,Roma,2000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €2.00m,Attacker,Roma,Atlético de Madrid,-0.8,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Caio Henrique,/caio-henrique/profil/spieler/420064,22.0,Brazil,Left-Back,1500000.0,Grêmio,500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_with_fee,Loan fee: €500k,Defender,Grêmio,Atlético de Madrid,-0.6666666666666667,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,André Moreira,/andre-moreira/profil/spieler/326363,23.0,Portugal,Goalkeeper,800000.0,B SAD,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Goalkeeper,B SAD,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Filipe Luís,/filipe-luis/profil/spieler/21725,33.0,Brazil,Left-Back,3000000.0,Flamengo,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Defender,Flamengo,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Diego Godín,/diego-godin/profil/spieler/54928,33.0,Uruguay,Centre-Back,20000000.0,Inter,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Defender,Inter,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Héctor Hernández,/hector-hernandez/profil/spieler/273738,23.0,Spain,Centre-Forward,700000.0,CF Fuenlabrada,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Attacker,CF Fuenlabrada,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Juanfran Torres,/juanfran-torres/profil/spieler/16635,34.0,Spain,Right-Back,3000000.0,São Paulo,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,free,free transfer,Defender,São Paulo,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Víctor Mollejo,/victor-mollejo/profil/spieler/505673,18.0,Spain,Right Winger,2500000.0,Dep. La Coruña,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Attacker,Dep. La Coruña,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Nehuén Pérez,/nehuen-perez/profil/spieler/491693,19.0,Argentina,Centre-Back,2500000.0,Famalicão,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Defender,Famalicão,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Nicolás Ibáñez,/nicolas-ibanez/profil/spieler/267753,24.0,Argentina,Centre-Forward,1000000.0,San Luis,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Attacker,San Luis,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
transfer,Atlético de Madrid,Out,Axel Werner,/axel-werner/profil/spieler/236734,23.0,Argentina,Goalkeeper,600000.0,San Luis,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2019&s_w=&leihe=1&intern=0&intern=1,2019-laliga,loan_free,loan transfer,Goalkeeper,San Luis,Atlético de Madrid,,2019,laliga,-85450000.0,23,27.8,18,LaLiga,Spain,5440000000.0
