player,buyer,seller,season_id,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id.1,season_2024,season_2025,age_sq,competition_code_jupiler-pro-league,competition_code_laliga,competition_code_liga-portugal,competition_code_ligue-1,competition_code_premier-league,competition_code_serie-a,log_fee_hat,premio_reinvestimento
Victor Froholdt,FC Porto,Copenhagen,2025,0.6666666666666667,0.6666666666666667,0.2934792684183485,34.10853991722258,19,Midfielder,0,1,0,16.811242881518265,16.300417291085605,20000000.0,12000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,361,0,0,1,0,0,0,16.432410720724356,0.3788321607939089
Alberto Costa,FC Porto,Juventus,2025,0.5,0.5,0.2879646287119612,33.37101579154531,21,Defender,0,0,1,16.52356082573315,16.118095750958314,15000000.0,10000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,441,0,0,1,0,0,0,16.276623778665137,0.24693704706801256
Gabri Veiga,FC Porto,Al-Ahli,2025,-0.1683333333333333,-0.1683333333333333,-0.0224312639344894,-2.2181555172619998,23,Midfielder,0,1,0,16.521558823196077,16.705882371415992,14970000.0,18000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,529,0,0,1,0,0,0,16.786616525122014,-0.2650577019259366
Borja Sainz,FC Porto,Norwich,2025,-0.0478571428571428,-0.0478571428571428,0.0573097226710537,5.898375556938662,24,Attacker,1,0,0,16.405527767173645,16.454567959008102,13330000.0,14000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,576,0,0,1,0,0,0,16.412706604465942,-0.007178837292297402
Nehuén Pérez,FC Porto,Udinese,2025,0.0192307692307691,0.0192307692307691,0.2636643192563355,30.16911999327201,25,Defender,0,0,1,16.3995081858682,16.380459992348886,13250000.0,13000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,625,0,0,1,0,0,0,16.090649864094974,0.3088583217732257
Oskar Pietuszewski,FC Porto,Jagiellonia,2025,-0.3333333333333333,-0.3333333333333333,-0.8963274466571765,-59.193447649609965,17,Attacker,1,0,0,15.894952224644102,16.300417291085605,8000000.0,12000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,289,0,0,1,0,0,0,16.47178919579033,-0.5768369711462267
Jan Bednarek,FC Porto,Southampton,2025,-0.1666666666666666,-0.1666666666666666,0.3490209314408545,41.76789430439933,29,Defender,0,0,1,15.830413711839864,16.012735246411598,7500000.0,9000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,841,0,0,1,0,0,0,15.159370624886236,0.6710430869536275
Dominik Prpić,FC Porto,Hajduk Split,2025,0.5,0.5,0.1439090719438311,15.477914165095983,21,Defender,0,0,1,15.319588176962746,14.914123179965662,4500000.0,3000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,441,0,0,1,0,0,0,15.256928225002207,0.06265995196053886
Pablo Rosario,FC Porto,Nice,2025,-0.53125,-0.53125,-0.2794153570841828,-24.3774314902115,28,Midfielder,0,1,0,15.137266664613223,15.894952224644102,3750000.0,8000000.0,76350000.0,18.15083860272649,7,32000000.0,100300000.0,9,-23950000.0,,,,,9,0,0.0052011299423669,100300000.0,0.0,-100300000.0,2025,0,1,784,0,0,1,0,0,0,15.422731067112675,-0.2854644024994517
Pau Víctor,SC Braga,Barcelona,2025,2.0,2.0,0.9723876374869692,164.4250801953083,23,Attacker,1,0,0,16.300417291085605,15.201805169084134,12000000.0,4000000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,529,0,0,1,0,0,0,15.12090731957219,1.179509971513415
Mario Dorgeles,SC Braga,Nordsjaelland,2025,1.75,1.75,0.7454865071979437,110.74666954045064,20,Midfielder,0,1,0,16.213405921671733,15.201805169084134,11000000.0,4000000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,400,0,0,1,0,0,0,15.397287858732055,0.8161180629396778
Demir Ege Tıknaz,SC Braga,Besiktas,2025,0.1666666666666667,0.1666666666666667,0.0192315188346849,1.941763850951084,21,Midfielder,0,1,0,15.76142084987672,15.607270193858982,7000000.0,6000000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,441,0,0,1,0,0,0,15.857428808721718,-0.09600795884499824
Fran Navarro,SC Braga,Porto,2025,-0.55,-0.55,-0.5454933773761148,-42.04443171649426,27,Attacker,1,0,0,14.80876270134486,15.607270193858982,2700000.0,6000000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,729,0,0,1,0,0,0,15.387782698923587,-0.5790199975787278
Gustaf Lagerbielke,SC Braga,Celtic,2025,-0.1433333333333333,-0.1433333333333333,-0.0855376037813187,-8.198140785060948,25,Defender,0,0,1,14.759416845976386,14.914123179965662,2570000.0,3000000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,625,0,0,1,0,0,0,14.431239614656775,0.32817723131961074
Alaa Bellaarouch,SC Braga,R. Strasbourg,2025,-0.25,-0.25,-0.7944850033571118,-54.81869679547577,23,Goalkeeper,0,0,0,12.611541086966117,12.899222326086994,300000.0,400000.0,49550000.0,17.718492838921904,6,32000000.0,35570000.0,6,13980000.0,,,,,6,0,0.0022873337885298,35570000.0,0.0,-35570000.0,2025,0,1,529,0,0,1,0,0,0,13.29732117176361,-0.6857800847974929
Wendel,CD Santa Clara,FC Porto B,2025,0.125,0.125,-0.0698158147482015,-6.743447767020749,24,Attacker,1,0,0,14.11561589115508,13.997832948091215,1350000.0,1200000.0,2860000.0,14.866332532446323,3,2000000.0,1350000.0,1,1510000.0,,,,,1,0,0.0021894037492533,1350000.0,0.0,-1350000.0,2025,0,1,576,0,0,1,0,0,0,13.223890585820643,0.8917253053344378
Fabio Blanco,Vitória Guimarães SC,Marítimo,2025,0.3333333333333332,0.3333333333333332,-0.1823816197556294,-16.6716833400138,21,Attacker,1,0,0,13.997832948091215,13.71015115341694,1200000.0,900000.0,9750000.0,16.092777945538128,7,3250000.0,5000000.0,6,4750000.0,,,,,6,0,0.0072202456312709,5000000.0,0.0,-5000000.0,2025,0,1,441,0,0,1,0,0,0,13.698365268665349,0.2994676794258666
Ejike Opara,Vitória Guimarães SC,Novi Pazar,2025,-0.0999999999999999,-0.0999999999999999,-0.6454985963100786,-47.55992646127376,20,Attacker,1,0,0,13.71015115341694,13.815511557963774,900000.0,1000000.0,9750000.0,16.092777945538128,7,3250000.0,5000000.0,6,4750000.0,,,,,6,0,0.0072202456312709,5000000.0,0.0,-5000000.0,2025,0,1,400,0,0,1,0,0,0,14.003297834837944,-0.2931466814210051
Matija Mitrović,Vitória Guimarães SC,Zelez. Pancevo,2025,-0.0999999999999999,-0.0999999999999999,-0.5373448657393229,-41.57026867273679,20,Midfielder,0,1,0,13.71015115341694,13.815511557963774,900000.0,1000000.0,9750000.0,16.092777945538128,7,3250000.0,5000000.0,6,4750000.0,,,,,6,0,0.0072202456312709,5000000.0,0.0,-5000000.0,2025,0,1,400,0,0,1,0,0,0,14.13634399010933,-0.4261928366923904
Juan Castillo,Vitória Guimarães SC,Fortaleza CEIF,2025,0.1666666666666667,0.1666666666666667,-0.3868206316652429,-32.078739797056855,22,Goalkeeper,0,0,0,13.45883704259595,13.304686600863562,700000.0,600000.0,9750000.0,16.092777945538128,7,3250000.0,5000000.0,6,4750000.0,,,,,6,0,0.0072202456312709,5000000.0,0.0,-5000000.0,2025,0,1,484,0,0,1,0,0,0,13.751708792618448,-0.2928717500224973
Alioune Ndoye,Vitória Guimarães SC,Valmiera,2025,-0.3,-0.3,-0.6487692156851601,-47.731165832495726,23,Attacker,1,0,0,13.45883704259595,13.815511557963774,700000.0,1000000.0,9750000.0,16.092777945538128,7,3250000.0,5000000.0,6,4750000.0,,,,,6,0,0.0072202456312709,5000000.0,0.0,-5000000.0,2025,0,1,529,0,0,1,0,0,0,13.691351154884952,-0.23251411228900132
Léo Realpe,FC Famalicão,RB Bragantino,2025,1.0,1.0,0.5966993007326042,81.6114942983989,24,Defender,0,0,1,14.914123179965662,14.220976332738882,3000000.0,1500000.0,13750000.0,16.436549454804126,3,10000000.0,13300000.0,7,450000.0,,,,,6,0,0.0043665242256489,13300000.0,0.0,-13300000.0,2025,0,1,576,0,0,1,0,0,0,13.231148522160382,1.6829746578052802
Roméo Beney,FC Famalicão,Basel,2025,4.0,4.0,0.9863630875525384,168.1466268813061,20,Attacker,1,0,0,14.731801689838347,13.122365377402328,2500000.0,500000.0,13750000.0,16.436549454804126,3,10000000.0,13300000.0,7,450000.0,,,,,6,0,0.0043665242256489,13300000.0,0.0,-13300000.0,2025,0,1,400,0,0,1,0,0,0,13.74589191969674,0.9859097701416069
Marcos Peña,FC Famalicão,UD Almería,2025,3.0,3.0,0.8713733668090402,139.0192871129763,20,Midfielder,0,1,0,14.508658238524095,13.122365377402328,2000000.0,500000.0,13750000.0,16.436549454804126,3,10000000.0,13300000.0,7,450000.0,,,,,6,0,0.0043665242256489,13300000.0,0.0,-13300000.0,2025,0,1,400,0,0,1,0,0,0,13.98692906886123,0.5217291696628656
Garcia,FC Famalicão,Palmeiras,2025,-0.3333333333333333,-0.3333333333333333,-0.5016585388642145,-39.44745806445326,23,Defender,0,0,1,14.508658238524095,14.914123179965662,2000000.0,3000000.0,13750000.0,16.436549454804126,3,10000000.0,13300000.0,7,450000.0,,,,,6,0,0.0043665242256489,13300000.0,0.0,-13300000.0,2025,0,1,529,0,0,1,0,0,0,14.576461055812834,-0.06780281728873838
Sorriso,FC Famalicão,RB Bragantino,2025,-0.7,-0.7,-1.220816508610678,-70.501093131022,24,Attacker,1,0,0,14.220976332738882,15.424948670398354,1500000.0,5000000.0,13750000.0,16.436549454804126,3,10000000.0,13300000.0,7,450000.0,,,,,6,0,0.0043665242256489,13300000.0,0.0,-13300000.0,2025,0,1,576,0,0,1,0,0,0,15.40342068393162,-1.1824443511927374
Nodar Lominadze,GD Estoril Praia,Dinamo Tbilisi,2025,0.3999999999999999,0.3999999999999999,0.0695956623268045,7.207472383634639,23,Midfielder,0,1,0,13.45883704259595,13.122365377402328,700000.0,500000.0,3000000.0,14.914123179965662,1,3000000.0,700000.0,1,2300000.0,,,,,1,0,0.0021894037492533,700000.0,0.0,-700000.0,2025,0,1,529,0,0,1,0,0,0,13.903210985310778,-0.44437394271482766
Ivan Mandić,Casa Pia AC,NK Vukovar 1991,2025,-0.3,-0.3,-0.94615880056495,-61.17714185809022,22,Goalkeeper,0,0,0,12.54254845357358,12.899222326086994,280000.0,400000.0,11780000.0,16.281913821077353,4,6500000.0,700000.0,3,11080000.0,,,,,3,0,0.0033968058009375,700000.0,0.0,-700000.0,2025,0,1,484,0,0,1,0,0,0,13.339640182537137,-0.7970917289635562
Kaique Rocha,Casa Pia AC,Internacional,2025,-0.9166666666666666,-0.8601666666666667,-2.4984154167366235,-91.77851295751157,24,Defender,0,0,1,12.429220196836384,14.914123179965662,250000.0,3000000.0,11780000.0,16.281913821077353,4,6500000.0,700000.0,3,11080000.0,,,,,3,0,0.0033968058009375,700000.0,0.0,-700000.0,2025,0,1,576,0,0,1,0,0,0,14.421246293150043,-1.9920260963136585
Leandro Santos,Moreirense FC,Benfica B,2025,-0.1999999999999999,-0.1999999999999999,-0.6988294175486747,-50.28333742970613,20,Defender,0,0,1,13.592368256649284,13.815511557963774,800000.0,1000000.0,4300000.0,15.274125813221904,4,2000000.0,1800000.0,2,2500000.0,,,,,2,0,0.0029574712121567,1800000.0,0.0,-1800000.0,2025,0,1,400,0,0,1,0,0,0,14.120968563819023,-0.5286003071697394
Clayton,Rio Ave FC,Vasco da Gama,2025,-0.4,-0.4,-0.3623073337532911,-30.39316608707694,26,Attacker,1,0,0,14.914123179965662,15.424948670398354,3000000.0,5000000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,676,0,0,1,0,0,0,15.080987214256018,-0.1668640342903558
Ryan Guilherme,Rio Ave FC,Cruzeiro,2025,2.571428571428572,2.571428571428572,1.0463475240743063,184.7234758128765,23,Midfielder,0,1,0,14.731801689838347,13.45883704259595,2500000.0,700000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,529,0,0,1,0,0,0,13.858367902572487,0.87343378726586
Tamble,Rio Ave FC,Portimonense,2025,1.6666666666666663,1.6666666666666663,0.8196748884677092,126.976323286056,25,Attacker,1,0,0,14.508658238524095,13.527829818844936,2000000.0,750000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,625,0,0,1,0,0,0,13.171746960759165,1.33691127776493
Diogo Bezerra,Rio Ave FC,OFK Beograd,2025,0.1111111111111111,0.1111111111111111,-0.1164055403990502,-10.988587607016864,23,Attacker,1,0,0,14.508658238524095,14.403297778421797,2000000.0,1800000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,529,0,0,1,0,0,0,14.731921930134202,-0.22326369161010717
Jalen Blesa,Rio Ave FC,Cesena,2025,1.2666666666666666,1.2666666666666666,0.5744748833898772,77.61983821214736,24,Attacker,1,0,0,14.346139397261563,13.527829818844936,1700000.0,750000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,576,0,0,1,0,0,0,13.256137654990132,1.090001742271431
Dario Špikić,Rio Ave FC,Dinamo Zagreb,2025,-0.6666666666666667,-0.6666666666666667,-1.0723336866136748,-65.77913988343202,26,Attacker,1,0,0,13.304686600863562,14.403297778421797,600000.0,1800000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,676,0,0,1,0,0,0,13.677434569531865,-0.3727479686683033
Tamás Nikitscher,Rio Ave FC,Real Valladolid,2025,-0.5,-0.5,-0.7117248226774215,-50.92035705264176,25,Midfielder,0,1,0,13.122365377402328,13.815511557963774,500000.0,1000000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,625,0,0,1,0,0,0,13.239812817348296,-0.11744743994596796
Georgios Liavas,Rio Ave FC,Panetolikos,2025,-0.4444444444444444,-0.4444444444444444,-0.7016519684278535,-50.42348621982222,24,Midfielder,0,1,0,13.122365377402328,13.71015115341694,500000.0,900000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,576,0,0,1,0,0,0,13.437979486783528,-0.31561410938119927
Marc Gual,Rio Ave FC,Legia Warszawa,2025,-0.8333333333333334,-0.8333333333333334,-1.539249938849224,-78.54587133704969,29,Attacker,1,0,0,12.429220196836384,14.220976332738882,250000.0,1500000.0,11750000.0,16.27936388366082,2,6750000.0,13150000.0,10,-1400000.0,,,,,10,0,0.008020465026049,13150000.0,0.0,-13150000.0,2025,0,1,841,0,0,1,0,0,0,13.301642690699222,-0.8724224938628371
Hyun-ju Lee,FC Arouca,FC Bayern II,2025,0.0,0.0,-0.2181082190830885,-19.596168038330084,22,Midfielder,0,1,0,14.220976332738882,14.220976332738882,1500000.0,1500000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,484,0,0,1,0,0,0,14.187922407041915,0.03305392569696686
Dylan Nandín,FC Arouca,Racing Club,2025,0.25,0.25,-0.0956505248208472,-9.12185257210194,23,Attacker,1,0,0,13.815511557963774,13.592368256649284,1000000.0,800000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,529,0,0,1,0,0,0,13.498366919648804,0.31714463831496964
Brian Mansilla,FC Arouca,Peñarol,2025,-0.1999999999999999,-0.1999999999999999,-0.5152380016318272,-40.26418952285227,23,Attacker,1,0,0,13.592368256649284,13.815511557963774,800000.0,1000000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,529,0,0,1,0,0,0,13.691351154884952,-0.09898289823566842
Arnau Solà,FC Arouca,UD Almería,2025,0.25,0.25,-0.1968148663140478,-17.865761604237985,22,Defender,0,0,1,13.122365377402328,12.899222326086994,500000.0,400000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,484,0,0,1,0,0,0,13.262512254665598,-0.1401468772632697
Espen van Ee,FC Arouca,Heerenveen,2025,-0.7692307692307692,-0.7692307692307692,-1.701564746569712,-81.7602602932382,22,Midfielder,0,1,0,12.611541086966117,14.077875591662238,300000.0,1300000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,484,0,0,1,0,0,0,14.162586764132506,-1.551045677166389
Iván Barbero,FC Arouca,Dep. La Coruña,2025,-0.5714285714285714,-0.5714285714285714,-0.9340233179227742,-60.70313107301151,26,Attacker,1,0,0,12.611541086966117,13.45883704259595,300000.0,700000.0,6500000.0,15.687312888712007,2,6000000.0,4670000.0,8,1830000.0,,,,,8,0,0.0064279341354391,4670000.0,0.0,-4670000.0,2025,0,1,676,0,0,1,0,0,0,13.21323527536059,-0.6016941883944735
Joelson Fernandes,Gil Vicente FC,Hatayspor,2025,-0.4642857142857143,-0.4642857142857143,-0.9586706402742616,-61.659808837575305,22,Attacker,1,0,0,13.527829818844936,14.151983508870948,750000.0,1400000.0,32650000.0,17.301355444314584,7,23000000.0,1250000.0,4,31400000.0,,,,,4,0,0.0023955624475617,1250000.0,0.0,-1250000.0,2025,0,1,484,0,0,1,0,0,0,14.185146538546734,-0.6573167197017984
Pablo,Gil Vicente FC,Famalicão,2025,-0.6875,-0.6875,-1.6473042135788436,-80.74322893182404,21,Attacker,1,0,0,12.429220196836384,13.592368256649284,250000.0,800000.0,32650000.0,17.301355444314584,7,23000000.0,1250000.0,4,31400000.0,,,,,4,0,0.0023955624475617,1250000.0,0.0,-1250000.0,2025,0,1,441,0,0,1,0,0,0,13.70351924053431,-1.2742990436979262
Matheus Dias,CD Nacional,Internacional,2025,-0.3333333333333333,-0.3333333333333333,-0.5408918300428933,-41.77714715845608,23,Midfielder,0,1,0,13.815511557963774,14.220976332738882,1000000.0,1500000.0,0.0,0.0,0,0.0,1755000.0,3,-1755000.0,,,,,3,0,0.0040005068267796,1755000.0,0.0,-1755000.0,2025,0,1,529,0,0,1,0,0,0,14.077448326352323,-0.2619367683885496
Jesús Ramírez,CD Nacional,Vit. Guimarães,2025,-0.4,-0.4,-0.4721950021563383,-37.63684996953657,27,Attacker,1,0,0,13.304686600863562,13.815511557963774,600000.0,1000000.0,0.0,0.0,0,0.0,1755000.0,3,-1755000.0,,,,,3,0,0.0040005068267796,1755000.0,0.0,-1755000.0,2025,0,1,729,0,0,1,0,0,0,13.235145885845272,0.06954071501828984
Ianis Stoica,CF Estrela Amadora,FC Hermannstadt,2025,-0.35,-0.35,-0.7226234180493307,-51.45232173100696,22,Attacker,1,0,0,14.077875591662238,14.508658238524095,1300000.0,2000000.0,9380000.0,16.05409042759221,5,6000000.0,3300000.0,6,6080000.0,,,,,6,0,0.0063084055401552,3300000.0,0.0,-3300000.0,2025,0,1,484,0,0,1,0,0,0,14.759125222584485,-0.6812496309222471
Tom Moustier,CF Estrela Amadora,RW Essen,2025,0.4375,0.4375,0.0693296340490317,7.178958303525906,23,Midfielder,0,1,0,13.26212705890841,12.899222326086994,575000.0,400000.0,9380000.0,16.05409042759221,5,6000000.0,3300000.0,6,6080000.0,,,,,6,0,0.0063084055401552,3300000.0,0.0,-3300000.0,2025,0,1,529,0,0,1,0,0,0,13.767524356469144,-0.5053972975607337
Robinho,CF Estrela Amadora,Volta Redonda,2025,2.5,2.5,0.759146091385027,113.64557320807732,22,Midfielder,0,1,0,13.171155446333852,11.918397239722838,525000.0,150000.0,9380000.0,16.05409042759221,5,6000000.0,3300000.0,6,6080000.0,,,,,6,0,0.0063084055401552,3300000.0,0.0,-3300000.0,2025,0,1,484,0,0,1,0,0,0,13.776181342187716,-0.6050258958538635
Ryan Carlos,CF Estrela Amadora,EC Bahia,2025,0.0,0.0,-0.3372767538140788,-28.628922057240167,23,Defender,0,0,1,12.899222326086994,12.899222326086994,400000.0,400000.0,9380000.0,16.05409042759221,5,6000000.0,3300000.0,6,6080000.0,,,,,6,0,0.0063084055401552,3300000.0,0.0,-3300000.0,2025,0,1,529,0,0,1,0,0,0,13.231158345096413,-0.3319360190094187
Oumar Ngom,CF Estrela Amadora,Pau FC,2025,-0.5,-0.5,-1.103569085646532,-66.83155830097647,21,Midfielder,0,1,0,12.611541086966117,13.304686600863562,300000.0,600000.0,9380000.0,16.05409042759221,5,6000000.0,3300000.0,6,6080000.0,,,,,6,0,0.0063084055401552,3300000.0,0.0,-3300000.0,2025,0,1,441,0,0,1,0,0,0,13.925525628595313,-1.3139845416291962
Brayan Medina,CD Tondela,CD América,2025,1.7777777777777777,1.7777777777777777,0.7814015251511712,118.45328323088572,23,Defender,0,0,1,14.731801689838347,13.71015115341694,2500000.0,900000.0,1500000.0,14.220976332738882,1,1500000.0,2750000.0,2,-1250000.0,,,,,2,0,0.0022920739917434,2750000.0,0.0,-2750000.0,2025,0,1,529,0,0,1,0,0,0,13.580111266223412,1.1516904236149355
Arjen van der Heide,CD Tondela,De Graafschap,2025,-0.2857142857142857,-0.2857142857142857,-0.6714957655333293,-48.905724564498165,24,Attacker,1,0,0,12.429220196836384,12.765691290604371,250000.0,350000.0,1500000.0,14.220976332738882,1,1500000.0,2750000.0,2,-1250000.0,,,,,2,0,0.0022920739917434,2750000.0,0.0,-2750000.0,2025,0,1,576,0,0,1,0,0,0,13.224204334743158,-0.7949841379067735
Figueiredo,FC Alverca,Vasco da Gama,2025,-0.4642857142857143,-0.4642857142857143,-0.7933083126436546,-54.76545145836283,24,Attacker,1,0,0,13.527829818844936,14.151983508870948,750000.0,1400000.0,7700000.0,15.856731016694036,2,7500000.0,1460000.0,3,6240000.0,,,,,3,0,0.0014491007065634,1460000.0,0.0,-1460000.0,2025,0,1,576,0,0,1,0,0,0,13.250094904234224,0.2777349146107113
Steven Baseya,FC Alverca,R. Strasbourg,2025,0.0,0.0,-0.5853202452599877,-44.30731370323437,20,Defender,0,0,1,12.899222326086994,12.899222326086994,400000.0,400000.0,7700000.0,15.856731016694036,2,7500000.0,1460000.0,3,6240000.0,,,,,3,0,0.0014491007065634,1460000.0,0.0,-1460000.0,2025,0,1,400,0,0,1,0,0,0,13.44170058166155,-0.5424782555745562
Amorim,FC Alverca,Fortaleza U20,2025,5.2,5.2,1.0341105633772116,181.26199359153836,20,Midfielder,0,1,0,12.644330802262578,10.819798284210286,310000.0,50000.0,7700000.0,15.856731016694036,2,7500000.0,1460000.0,3,6240000.0,,,,,3,0,0.0014491007065634,1460000.0,0.0,-1460000.0,2025,0,1,400,0,0,1,0,0,0,13.917939512549793,-1.2736087102872151
