player,buyer,seller,season_id,competition_code,country_name,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,log_league_mv,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id,season_2018,season_2019,season_2021,season_2022,season_2023,season_2024,season_2025
Patrick Kammerbauer,SC Freiburg,1.FC Nuremberg,2017,bundesliga,Germany,-0.5,-0.5,-1.5634851178189955,-79.0595476097323,20.0,Defender,0,0,1,12.765691290604371,13.45883704259595,350000.0,700000.0,27800000.0,17.140546614632086,5,20000000.0,18150000.0,7,9650000.0,-2650000.0,25,28.2,5,22.358371496324022,7,0,0.003720849222085952,18150000.0,0.0,-18150000.0,2017,0,0,0,0,0,0,0
Milot Rashica,SV Werder Bremen,Vitesse,2017,bundesliga,Germany,0.6200000000000001,0.6200000000000001,-0.044649417793310775,-4.366730885906356,21.0,Attacker,1,0,0,15.90737474309945,15.424948670398354,8100000.0,5000000.0,8800000.0,15.990262393084793,4,8000000.0,17800000.0,5,-9000000.0,-2150000.0,30,25.5,9,22.358371496324022,5,0,0.0034701357377896914,17800000.0,0.0,-17800000.0,2017,0,0,0,0,0,0,0
Ludwig Augustinsson,SV Werder Bremen,Copenhagen,2017,bundesliga,Germany,0.125,0.125,-0.22482773965492697,-20.13462524477636,23.0,Defender,0,0,1,15.319588176962746,15.201805169084134,4500000.0,4000000.0,8800000.0,15.990262393084793,4,8000000.0,17800000.0,5,-9000000.0,-2150000.0,30,25.5,9,22.358371496324022,5,0,0.0034701357377896914,17800000.0,0.0,-17800000.0,2017,0,0,0,0,0,0,0
Jiri Pavlenka,SV Werder Bremen,Slavia Praha,2017,bundesliga,Germany,1.0,1.0,0.239904501970031,27.112786920792885,25.0,Goalkeeper,0,0,0,14.914123179965662,14.220976332738882,3000000.0,1500000.0,8800000.0,15.990262393084793,4,8000000.0,17800000.0,5,-9000000.0,-2150000.0,30,25.5,9,22.358371496324022,5,0,0.0034701357377896914,17800000.0,0.0,-17800000.0,2017,0,0,0,0,0,0,0
Jérôme Gondorf,SV Werder Bremen,Darmstadt 98,2017,bundesliga,Germany,-0.4,-0.4,-0.40232604324535437,-33.12375200084426,29.0,Midfielder,0,1,0,13.997832948091215,14.508658238524095,1200000.0,2000000.0,8800000.0,15.990262393084793,4,8000000.0,17800000.0,5,-9000000.0,-2150000.0,30,25.5,9,22.358371496324022,5,0,0.0034701357377896914,17800000.0,0.0,-17800000.0,2017,0,0,0,0,0,0,0
Sebastian Langkamp,SV Werder Bremen,Hertha BSC,2017,bundesliga,Germany,-0.6666666666666667,-0.6666666666666667,-0.901281525276314,-59.395127701446384,30.0,Defender,0,0,1,13.815511557963774,14.914123179965662,1000000.0,3000000.0,8800000.0,15.990262393084793,4,8000000.0,17800000.0,5,-9000000.0,-2150000.0,30,25.5,9,22.358371496324022,5,0,0.0034701357377896914,17800000.0,0.0,-17800000.0,2017,0,0,0,0,0,0,0
Matthias Ginter,Borussia Mönchengladbach,Dortmund,2017,bundesliga,Germany,0.1333333333333333,0.1333333333333333,-0.007578844277929875,-0.755019769454035,23.0,Defender,0,0,1,16.648723960844016,16.52356082573315,17000000.0,15000000.0,31000000.0,17.249497794707484,6,12000000.0,37250000.0,5,-6250000.0,10750000.0,28,26.1,9,22.358371496324022,5,0,0.003994681259521481,37250000.0,0.0,-37250000.0,2017,0,0,0,0,0,0,0
Denis Zakaria,Borussia Mönchengladbach,Young Boys,2017,bundesliga,Germany,2.0,2.0,0.564230635812013,75.80947582677595,20.0,Midfielder,0,1,0,16.300417291085605,15.201805169084134,12000000.0,4000000.0,31000000.0,17.249497794707484,6,12000000.0,37250000.0,5,-6250000.0,10750000.0,28,26.1,9,22.358371496324022,5,0,0.003994681259521481,37250000.0,0.0,-37250000.0,2017,0,0,0,0,0,0,0
Vincenzo Grifo,Borussia Mönchengladbach,Freiburg,2017,bundesliga,Germany,-0.4,-0.4,-0.6768633366343995,-49.179146750628156,24.0,Attacker,1,0,0,15.607270193858982,16.118095750958314,6000000.0,10000000.0,31000000.0,17.249497794707484,6,12000000.0,37250000.0,5,-6250000.0,10750000.0,28,26.1,9,22.358371496324022,5,0,0.003994681259521481,37250000.0,0.0,-37250000.0,2017,0,0,0,0,0,0,0
Raúl Bobadilla,Borussia Mönchengladbach,Augsburg,2017,bundesliga,Germany,-0.5,-0.5,-0.5027143991741578,-39.5113593681241,30.0,Attacker,1,0,0,14.508658238524095,15.201805169084134,2000000.0,4000000.0,31000000.0,17.249497794707484,6,12000000.0,37250000.0,5,-6250000.0,10750000.0,28,26.1,9,22.358371496324022,5,0,0.003994681259521481,37250000.0,0.0,-37250000.0,2017,0,0,0,0,0,0,0
Nabil Bentaleb,FC Schalke 04,Tottenham,2017,bundesliga,Germany,0.0555555555555555,0.0555555555555555,-0.07417669205889865,-7.149238407033687,22.0,Midfielder,0,1,0,16.759949589762293,16.705882371415992,19000000.0,18000000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Yevgen Konoplyanka,FC Schalke 04,Sevilla FC,2017,bundesliga,Germany,0.25,0.25,0.3080853569089683,36.08171784051288,27.0,Attacker,1,0,0,16.341239282272525,16.118095750958314,12500000.0,10000000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Amine Harit,FC Schalke 04,FC Nantes,2017,bundesliga,Germany,3.0,3.0,0.6300697517273282,87.77417564346706,20.0,Attacker,1,0,0,15.894952224644102,14.508658238524095,8000000.0,2000000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Bastian Oczipka,FC Schalke 04,Frankfurt,2017,bundesliga,Germany,0.2857142857142858,0.2857142857142858,0.3058008093745368,35.771194406794706,28.0,Defender,0,0,1,15.319588176962746,15.068273812173887,4500000.0,3500000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Pablo Insua,FC Schalke 04,Dep. La Coruña,2017,bundesliga,Germany,0.1666666666666667,0.1666666666666667,-0.2341383497024534,-20.874770839496016,23.0,Defender,0,0,1,15.068273812173887,14.914123179965662,3500000.0,3000000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Cedric Teuchert,FC Schalke 04,1.FC Nuremberg,2017,bundesliga,Germany,0.25,0.25,-0.678569737148802,-49.26581436882941,20.0,Attacker,1,0,0,13.815511557963774,13.592368256649284,1000000.0,800000.0,1550000.0,14.253766134056512,2,800000.0,48500000.0,6,-46950000.0,5350000.0,33,26.3,6,22.358371496324022,6,1,0.010333154730952726,48500000.0,750000.0,-47750000.0,2017,0,0,0,0,0,0,0
Sébastien Haller,Eintracht Frankfurt,Utrecht,2017,bundesliga,Germany,0.5,0.5,0.12033662105114473,12.787646666139363,23.0,Attacker,1,0,0,16.300417291085605,15.894952224644102,12000000.0,8000000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Jetro Willems,Eintracht Frankfurt,PSV,2017,bundesliga,Germany,-0.4,-0.4,-0.7536256253881106,-52.934302587120364,23.0,Defender,0,0,1,15.319588176962746,15.830413711839864,4500000.0,7500000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Simon Falette,Eintracht Frankfurt,FC Metz,2017,bundesliga,Germany,-0.0999999999999999,-0.0999999999999999,-0.3263297237782652,-27.843284407999125,25.0,Defender,0,0,1,14.80876270134486,14.914123179965662,2700000.0,3000000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Daichi Kamada,Eintracht Frankfurt,Sagan Tosu,2017,bundesliga,Germany,1.1333333333333333,1.1333333333333333,-0.04249081183663961,-4.160075350925463,20.0,Midfielder,0,1,0,14.285514812209815,13.527829818844937,1600000.0,750000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Danny da Costa,Eintracht Frankfurt,Leverkusen,2017,bundesliga,Germany,0.0,0.0,-0.5627268718634788,-43.03466734460842,23.0,Defender,0,0,1,13.815511557963774,13.815511557963774,1000000.0,1000000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Jonathan de Guzmán,Eintracht Frankfurt,Napoli,2017,bundesliga,Germany,-0.5,-0.5,-0.5846474333727958,-44.26979333403692,29.0,Midfielder,0,1,0,13.815511557963774,14.508658238524095,1000000.0,2000000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Marijan Cavar,Eintracht Frankfurt,Zrinjski Mostar,2017,bundesliga,Germany,7.0,7.0,0.7656062914964696,115.0303870448043,19.0,Midfielder,0,1,0,12.899222326086994,10.819798284210286,400000.0,50000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Gelson Fernandes,Eintracht Frankfurt,Stade Rennais,2017,bundesliga,Germany,-0.86,-0.8564285714285715,-1.7385204980996782,-82.42201383677681,30.0,Midfielder,0,1,0,12.765691290604371,14.731801689838349,350000.0,2500000.0,4500000.0,15.319588176962746,1,4500000.0,23550000.0,8,-19050000.0,53400000.0,29,25.7,14,22.358371496324022,8,0,0.0053651830016946,23550000.0,0.0,-23550000.0,2017,0,0,0,0,0,0,0
Lucas Alario,Bayer 04 Leverkusen,River Plate,2017,bundesliga,Germany,0.5833333333333333,0.5833333333333333,0.32244358914581284,38.049704129334394,24.0,Attacker,1,0,0,16.759949589762293,16.300417291085605,19000000.0,12000000.0,88600000.0,18.29964242686199,7,23300000.0,51000000.0,4,37600000.0,31700000.0,27,26.7,12,22.358371496324022,4,0,0.003931772596209165,51000000.0,0.0,-51000000.0,2017,0,0,0,0,0,0,0
Panagiotis Retsos,Bayer 04 Leverkusen,Olympiacos,2017,bundesliga,Germany,2.5,2.5,0.6109433981074552,84.21685661820774,19.0,Defender,0,0,1,16.677711496036597,15.424948670398354,17500000.0,5000000.0,88600000.0,18.29964242686199,7,23300000.0,51000000.0,4,37600000.0,31700000.0,27,26.7,12,22.358371496324022,4,0,0.003931772596209165,51000000.0,0.0,-51000000.0,2017,0,0,0,0,0,0,0
Sven Bender,Bayer 04 Leverkusen,Dortmund,2017,bundesliga,Germany,0.7857142857142858,0.7857142857142858,0.8035718424800393,123.35046442338617,28.0,Midfielder,0,1,0,16.341239282272525,15.76142084987672,12500000.0,7000000.0,88600000.0,18.29964242686199,7,23300000.0,51000000.0,4,37600000.0,31700000.0,27,26.7,12,22.358371496324022,4,0,0.003931772596209165,51000000.0,0.0,-51000000.0,2017,0,0,0,0,0,0,0
Dominik Kohr,Bayer 04 Leverkusen,Augsburg,2017,bundesliga,Germany,-0.4285714285714286,-0.4285714285714286,-0.923428470947151,-60.28450500768534,23.0,Defender,0,0,1,14.508658238524095,15.068273812173887,2000000.0,3500000.0,88600000.0,18.29964242686199,7,23300000.0,51000000.0,4,37600000.0,31700000.0,27,26.7,12,22.358371496324022,4,0,0.003931772596209165,51000000.0,0.0,-51000000.0,2017,0,0,0,0,0,0,0
Michael Gregoritsch,FC Augsburg,Hamburg,2017,bundesliga,Germany,0.5714285714285714,0.5714285714285714,0.03559632283278624,3.6237463475715215,23.0,Attacker,1,0,0,15.520258832020865,15.068273812173887,5500000.0,3500000.0,7300000.0,15.803385043104912,6,2000000.0,7550000.0,4,-250000.0,-8450000.0,29,25.7,8,22.358371496324022,4,0,0.012796005735350297,7550000.0,0.0,-7550000.0,2017,0,0,0,0,0,0,0
Sergio Córdova,FC Augsburg,Caracas FC,2017,bundesliga,Germany,1.0,1.0,-0.3668539274527731,-30.708935987968566,19.0,Attacker,1,0,0,13.815511557963774,13.122365377402328,1000000.0,500000.0,7300000.0,15.803385043104912,6,2000000.0,7550000.0,4,-250000.0,-8450000.0,29,25.7,8,22.358371496324022,4,0,0.012796005735350297,7550000.0,0.0,-7550000.0,2017,0,0,0,0,0,0,0
Fabian Giefer,FC Augsburg,FC Schalke 04,2017,bundesliga,Germany,0.5,0.5,-0.05489595116040036,-5.341643365900128,27.0,Goalkeeper,0,0,0,13.527829818844937,13.122365377402328,750000.0,500000.0,7300000.0,15.803385043104912,6,2000000.0,7550000.0,4,-250000.0,-8450000.0,29,25.7,8,22.358371496324022,4,0,0.012796005735350297,7550000.0,0.0,-7550000.0,2017,0,0,0,0,0,0,0
Kilian Jakob,FC Augsburg,1860 Munich,2017,bundesliga,Germany,1.4,1.4,-0.35207552832172695,-29.677368924701064,19.0,Defender,0,0,1,12.611541086966115,11.736077016252437,300000.0,125000.0,7300000.0,15.803385043104912,6,2000000.0,7550000.0,4,-250000.0,-8450000.0,29,25.7,8,22.358371496324022,4,0,0.012796005735350297,7550000.0,0.0,-7550000.0,2017,0,0,0,0,0,0,0
Kyriakos Papadopoulos,Hamburger SV,Leverkusen,2017,bundesliga,Germany,-0.0714285714285714,-0.0714285714285714,-0.1605430226842035,-14.831883826066928,25.0,Defender,0,0,1,15.687312888712007,15.76142084987672,6500000.0,7000000.0,5500000.0,15.520258832020865,1,5500000.0,19000000.0,4,-13500000.0,-8460000.0,30,25.2,10,22.358371496324022,4,0,0.0035357246818180548,19000000.0,0.0,-19000000.0,2017,0,0,0,0,0,0,0
André Hahn,Hamburger SV,Mönchengladbach,2017,bundesliga,Germany,0.3333333333333332,0.3333333333333332,0.16217669685501868,17.606806499621918,26.0,Attacker,1,0,0,15.607270193858982,15.319588176962746,6000000.0,4500000.0,5500000.0,15.520258832020865,1,5500000.0,19000000.0,4,-13500000.0,-8460000.0,30,25.2,10,22.358371496324022,4,0,0.0035357246818180548,19000000.0,0.0,-19000000.0,2017,0,0,0,0,0,0,0
Julian Pollersbeck,Hamburger SV,1.FC K'lautern,2017,bundesliga,Germany,0.3999999999999999,0.3999999999999999,-0.2866408213354088,-24.921870840473993,22.0,Goalkeeper,0,0,0,15.068273812173887,14.731801689838349,3500000.0,2500000.0,5500000.0,15.520258832020865,1,5500000.0,19000000.0,4,-13500000.0,-8460000.0,30,25.2,10,22.358371496324022,4,0,0.0035357246818180548,19000000.0,0.0,-19000000.0,2017,0,0,0,0,0,0,0
Rick van Drongelen,Hamburger SV,Sparta R.,2017,bundesliga,Germany,2.333333333333333,2.333333333333333,0.20621665548614487,22.90195427818762,18.0,Defender,0,0,1,14.914123179965662,13.710151153416941,3000000.0,900000.0,5500000.0,15.520258832020865,1,5500000.0,19000000.0,4,-13500000.0,-8460000.0,30,25.2,10,22.358371496324022,4,0,0.0035357246818180548,19000000.0,0.0,-19000000.0,2017,0,0,0,0,0,0,0
Abdou Diallo,1.FSV Mainz 05,Monaco,2017,bundesliga,Germany,4.0,4.0,0.8793905038178877,140.94313991523117,21.0,Defender,0,0,1,15.424948670398354,13.815511557963774,5000000.0,1000000.0,24850000.0,17.02836835074836,6,17000000.0,16550000.0,5,8300000.0,5730000.0,31,27.4,10,22.358371496324022,5,0,0.003406603286772734,16550000.0,0.0,-16550000.0,2017,0,0,0,0,0,0,0
Anthony Ujah,1.FSV Mainz 05,Liaoning FC,2017,bundesliga,Germany,0.2666666666666666,0.2666666666666666,0.1301633997677314,13.901452449012975,27.0,Attacker,1,0,0,15.150511887854474,14.914123179965662,3800000.0,3000000.0,24850000.0,17.02836835074836,6,17000000.0,16550000.0,5,8300000.0,5730000.0,31,27.4,10,22.358371496324022,5,0,0.003406603286772734,16550000.0,0.0,-16550000.0,2017,0,0,0,0,0,0,0
Viktor Fischer,1.FSV Mainz 05,Middlesbrough,2017,bundesliga,Germany,-0.4,-0.4,-0.8705812441738843,-58.12919742734386,23.0,Attacker,1,0,0,14.914123179965662,15.424948670398354,3000000.0,5000000.0,24850000.0,17.02836835074836,6,17000000.0,16550000.0,5,8300000.0,5730000.0,31,27.4,10,22.358371496324022,5,0,0.003406603286772734,16550000.0,0.0,-16550000.0,2017,0,0,0,0,0,0,0
Alexandru Maxim,1.FSV Mainz 05,Stuttgart,2017,bundesliga,Germany,0.1999999999999999,0.1999999999999999,0.07527191775518283,7.817731467220601,26.0,Midfielder,0,1,0,14.914123179965662,14.731801689838349,3000000.0,2500000.0,24850000.0,17.02836835074836,6,17000000.0,16550000.0,5,8300000.0,5730000.0,31,27.4,10,22.358371496324022,5,0,0.003406603286772734,16550000.0,0.0,-16550000.0,2017,0,0,0,0,0,0,0
Kenan Kodro,1.FSV Mainz 05,CA Osasuna,2017,bundesliga,Germany,-0.4166666666666666,-0.4166666666666666,-0.9798610442650677,-62.463687987582105,23.0,Attacker,1,0,0,14.375126917328105,14.914123179965662,1750000.0,3000000.0,24850000.0,17.02836835074836,6,17000000.0,16550000.0,5,8300000.0,5730000.0,31,27.4,10,22.358371496324022,5,0,0.003406603286772734,16550000.0,0.0,-16550000.0,2017,0,0,0,0,0,0,0
John Brooks,VfL Wolfsburg,Hertha BSC,2017,bundesliga,Germany,0.2142857142857142,0.2142857142857142,0.13411918230590913,14.35291096130802,24.0,Defender,0,0,1,16.648723960844016,16.454567959008102,17000000.0,14000000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Ignacio Camacho,VfL Wolfsburg,Málaga CF,2017,bundesliga,Germany,0.3999999999999999,0.3999999999999999,0.53319869983528,70.43754696066667,27.0,Midfielder,0,1,0,16.454567959008102,16.118095750958314,14000000.0,10000000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Landry Dimata,VfL Wolfsburg,KV Oostende,2017,bundesliga,Germany,0.7692307692307692,0.7692307692307692,-0.0821921646981707,-7.890506656250462,19.0,Attacker,1,0,0,16.257857680289998,15.687312888712007,11500000.0,6500000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Admir Mehmedi,VfL Wolfsburg,Leverkusen,2017,bundesliga,Germany,1.2857142857142856,1.2857142857142856,0.6612693205858466,93.72499924062738,26.0,Attacker,1,0,0,15.894952224644102,15.068273812173887,8000000.0,3500000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
William,VfL Wolfsburg,Internacional,2017,bundesliga,Germany,0.8181818181818181,0.8181818181818181,0.11207229854510103,11.859375695253638,22.0,Defender,0,0,1,15.424948670398354,14.827111833279051,5000000.0,2750000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Marvin Stefaniak,VfL Wolfsburg,Dynamo Dresden,2017,bundesliga,Germany,0.3333333333333332,0.3333333333333332,-0.3469008129997082,-29.312466596629992,22.0,Attacker,1,0,0,14.508658238524095,14.220976332738882,2000000.0,1500000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Renato Steffen,VfL Wolfsburg,Basel,2017,bundesliga,Germany,-0.5,-0.5,-0.8585559867301509,-57.622656416112775,26.0,Attacker,1,0,0,14.375126917328105,15.068273812173887,1750000.0,3500000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Paul Verhaegh,VfL Wolfsburg,Augsburg,2017,bundesliga,Germany,0.5,0.5,0.6793365866777048,97.25699486922245,33.0,Defender,0,0,1,14.220976332738882,13.815511557963774,1500000.0,1000000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Felix Uduokhai,VfL Wolfsburg,1860 Munich,2017,bundesliga,Germany,0.25,0.25,-0.7096538058085766,-50.81858186412149,19.0,Defender,0,0,1,13.815511557963774,13.592368256649284,1000000.0,800000.0,36000000.0,17.399029524198163,5,15000000.0,63250000.0,10,-27250000.0,-30980000.0,33,25.6,15,22.358371496324022,10,0,0.011557834846994366,63250000.0,0.0,-63250000.0,2017,0,0,0,0,0,0,0
Santiago Ascacíbar,VfB Stuttgart,Estudiantes LP,2017,bundesliga,Germany,-0.1999999999999999,-0.1999999999999999,-0.6577143471477935,-48.19660132950406,20.0,Midfielder,0,1,0,15.607270193858982,15.830413711839864,6000000.0,7500000.0,7300000.0,15.803385043104912,4,3000000.0,30700000.0,10,-23400000.0,57050000.0,30,25.0,14,22.358371496324022,10,0,0.005775241555852078,30700000.0,0.0,-30700000.0,2017,0,0,0,0,0,0,0
Chadrac Akolo,VfB Stuttgart,FC Sion,2017,bundesliga,Germany,1.4,1.4,0.3219947919513366,37.98776768329981,22.0,Attacker,1,0,0,15.607270193858982,14.731801689838349,6000000.0,2500000.0,7300000.0,15.803385043104912,4,3000000.0,30700000.0,10,-23400000.0,57050000.0,30,25.0,14,22.358371496324022,10,0,0.005775241555852078,30700000.0,0.0,-30700000.0,2017,0,0,0,0,0,0,0
Ron-Robert Zieler,VfB Stuttgart,Leicester,2017,bundesliga,Germany,-0.4285714285714286,-0.4285714285714286,-0.517286168500739,-40.38638923607587,28.0,Goalkeeper,0,0,0,15.201805169084134,15.76142084987672,4000000.0,7000000.0,7300000.0,15.803385043104912,4,3000000.0,30700000.0,10,-23400000.0,57050000.0,30,25.0,14,22.358371496324022,10,0,0.005775241555852078,30700000.0,0.0,-30700000.0,2017,0,0,0,0,0,0,0
Anastasios Donis,VfB Stuttgart,Juventus,2017,bundesliga,Germany,2.2,2.2,0.33229875278799703,39.41694356511507,20.0,Attacker,1,0,0,15.201805169084134,14.038654909278163,4000000.0,1250000.0,7300000.0,15.803385043104912,4,3000000.0,30700000.0,10,-23400000.0,57050000.0,30,25.0,14,22.358371496324022,10,0,0.005775241555852078,30700000.0,0.0,-30700000.0,2017,0,0,0,0,0,0,0
Mario Gómez,VfB Stuttgart,Wolfsburg,2017,bundesliga,Germany,-0.5,-0.5,-0.27101488488719383,-23.73949153171481,32.0,Attacker,1,0,0,14.914123179965662,15.607270193858982,3000000.0,6000000.0,7300000.0,15.803385043104912,4,3000000.0,30700000.0,10,-23400000.0,57050000.0,30,25.0,14,22.358371496324022,10,0,0.005775241555852078,30700000.0,0.0,-30700000.0,2017,0,0,0,0,0,0,0
